Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
  11  9  6       70.6114         0.0549       217.825        0.157
  11  9  7       70.5334         0.0549       217.473        0.157
  11  9  8       70.4559         0.0549       217.120        0.157
  11  9  9       70.3792         0.0549       216.766        0.157
  11  9 10       70.3030         0.0549       216.412        0.156
  11  9 11       70.2275         0.0549       216.057        0.156
  11  9 12       70.1526         0.0548       215.701        0.156
  11  9 13       70.0784         0.0548       215.345        0.156
  11  9 14       70.0049         0.0548       214.989        0.156
  11  9 15       69.9321         0.0547       214.632        0.156
  11  9 16       69.8599         0.0546       214.274        0.156
  11  9 17       69.7885         0.0546       213.916        0.155
  11  9 18       69.7177         0.0545       213.558        0.155
  11  9 19       69.6477         0.0544       213.199        0.155
  11  9 20       69.5784         0.0543       212.840        0.155
  11  9 21       69.5099         0.0542       212.480        0.154
  11  9 22       69.4420         0.0541       212.121        0.154
  11  9 23       69.3750         0.0540       211.761        0.154
  11  9 24       69.3087         0.0539       211.400        0.154
  11  9 25       69.2431         0.0537       211.040        0.153
  11  9 26       69.1784         0.0536       210.679        0.153
  11  9 27       69.1144         0.0534       210.318        0.153
  11  9 28       69.0512         0.0533       209.957        0.153
  11  9 29       68.9888         0.0531       209.596        0.153
  11  9 30       68.9272         0.0529       209.235        0.154
  11  9 31       68.8665         0.0528       208.874        0.154
  11 10  0       71.4230         0.0537       219.840        0.157
  11 10  1       71.3419         0.0538       219.492        0.157
  11 10  2       71.2614         0.0538       219.144        0.157
  11 10  3       71.1814         0.0539       218.795        0.157
  11 10  4       71.1020         0.0539       218.445        0.156
  11 10  5       71.0231         0.0539       218.095        0.156
  11 10  6       70.9448         0.0539       217.744        0.156
  11 10  7       70.8671         0.0540       217.392        0.156
  11 10  8       70.7899         0.0540       217.039        0.156
  11 10  9       70.7134         0.0540       216.686        0.156
  11 10 10       70.6376         0.0540       216.332        0.156
  11 10 11       70.5623         0.0539       215.978        0.156
  11 10 12       70.4877         0.0539       215.623        0.156
  11 10 13       70.4137         0.0539       215.267        0.156
  11 10 14       70.3404         0.0538       214.911        0.156
  11 10 15       70.2678         0.0538       214.555        0.155
  11 10 16       70.1958         0.0537       214.198        0.155
  11 10 17       70.1245         0.0537       213.841        0.155
  11 10 18       70.0540         0.0536       213.483        0.155
  11 10 19       69.9841         0.0535       213.125        0.155
  11 10 20       69.9149         0.0534       212.766        0.154
  11 10 21       69.8465         0.0533       212.408        0.154
  11 10 22       69.7788         0.0532       212.049        0.154
  11 10 23       69.7119         0.0531       211.689        0.154
  11 10 24       69.6456         0.0530       211.330        0.153
  11 10 25       69.5802         0.0528       210.970        0.153
  11 10 26       69.5155         0.0527       210.610        0.153
  11 10 27       69.4516         0.0526       210.250        0.153
  11 10 28       69.3884         0.0524       209.890        0.153
  11 10 29       69.3261         0.0522       209.529        0.153
  11 10 30       69.2645         0.0521       209.169        0.153
  11 10 31       69.2037         0.0519       208.809        0.154
  11 11  0       71.7545         0.0527       219.755        0.156
  11 11  1       71.6738         0.0528       219.408        0.156
  11 11  2       71.5937         0.0529       219.060        0.156
  11 11  3       71.5140         0.0529       218.712        0.156
  11 11  4       71.4349         0.0529       218.363        0.156
  11 11  5       71.3564         0.0530       218.013        0.156
  11 11  6       71.2784         0.0530       217.662        0.156
  11 11  7       71.2010         0.0530       217.311        0.156
  11 11  8       71.1241         0.0530       216.959        0.156
  11 11  9       71.0479         0.0530       216.606        0.156
  11 11 10       70.9723         0.0530       216.253        0.156
  11 11 11       70.8973         0.0530       215.899        0.156
  11 11 12       70.8229         0.0530       215.545        0.155
  11 11 13       70.7492         0.0529       215.190        0.155
  11 11 14       70.6761         0.0529       214.835        0.155
  11 11 15       70.6036         0.0529       214.479        0.155
  11 11 16       70.5319         0.0528       214.122        0.155
  11 11 17       70.4608         0.0527       213.766        0.155
  11 11 18       70.3904         0.0527       213.409        0.154
  11 11 19       70.3206         0.0526       213.051        0.154
  11 11 20       70.2516         0.0525       212.693        0.154
  11 11 21       70.1833         0.0524       212.335        0.154
  11 11 22       70.1158         0.0523       211.977        0.154
  11 11 23       70.0489         0.0522       211.618        0.153
  11 11 24       69.9828         0.0521       211.259        0.153
  11 11 25       69.9174         0.0520       210.900        0.153
  11 11 26       69.8528         0.0518       210.541        0.152
  11 11 27       69.7889         0.0517       210.182        0.152
  11 11 28       69.7258         0.0515       209.822        0.153
  11 11 29       69.6634         0.0514       209.463        0.153
  11 11 30       69.6019         0.0512       209.103        0.153
  11 11 31       69.5411         0.0511       208.743        0.153
  11 12  0       72.0862         0.0518       219.670        0.156
  11 12  1       72.0059         0.0518       219.324        0.156
  11 12  2       71.9261         0.0519       218.977        0.156
  11 12  3       71.8468         0.0519       218.629        0.156
  11 12  4       71.7680         0.0520       218.280        0.156
  11 12  5       71.6898         0.0520       217.931        0.156
  11 12  6       71.6121         0.0520       217.581        0.156
  11 12  7       71.5350         0.0521       217.230        0.156
  11 12  8       71.4584         0.0521       216.878        0.156
  11 12  9       71.3825         0.0521       216.526        0.155
  11 12 10       71.3071         0.0521       216.174        0.155
  11 12 11       71.2324         0.0521       215.821        0.155
  11 12 12       71.1582         0.0520       215.467        0.155
  11 12 13       71.0847         0.0520       215.113        0.155
  11 12 14       71.0119         0.0520       214.758        0.155
  11 12 15       70.9396         0.0519       214.403        0.155
  11 12 16       70.8681         0.0519       214.047        0.154
  11 12 17       70.7971         0.0518       213.691        0.154
  11 12 18       70.7269         0.0518       213.335        0.154
  11 12 19       70.6573         0.0517       212.978        0.154
  11 12 20       70.5885         0.0516       212.621        0.154
  11 12 21       70.5203         0.0515       212.263        0.153
  11 12 22       70.4528         0.0514       211.905        0.153
  11 12 23       70.3861         0.0513       211.547        0.153
