Tele EF EB theta(degree) phi(degree)
   6  5  5       52.5588     216.765
   6  5  6       52.4299     216.365
   6  5  7       52.3024     215.964
   6  5  8       52.1760     215.560
   6  5  9       52.0510     215.155
   6  5 10       51.9272     214.748
   6  5 11       51.8047     214.340
   6  5 12       51.6836     213.930
   6  5 13       51.5639     213.518
   6  5 14       51.4455     213.105
   6  5 15       51.3286     212.690
   6  5 16       51.2130     212.274
   6  5 17       51.0990     211.856
   6  5 18       50.9864     211.437
   6  5 19       50.8752     211.016
   6  5 20       50.7656     210.594
   6  5 21       50.6575     210.171
   6  5 22       50.5510     209.747
   6  5 23       50.4460     209.321
   6  5 24       50.3426     208.894
   6  5 25       50.2408     208.466
   6  5 26       50.1406     208.037
   6  5 27       50.0421     207.606
   6  5 28       49.9451     207.175
   6  5 29       49.8499     206.743
   6  5 30       49.7563     206.310
   6  5 31       49.6644     205.876
   6  6  0       53.5352     218.570
   6  6  1       53.4014     218.181
   6  6  2       53.2686     217.790
   6  6  3       53.1369     217.397
   6  6  4       53.0064     217.001
   6  6  5       52.8771     216.605
   6  6  6       52.7489     216.206
   6  6  7       52.6220     215.806
   6  6  8       52.4963     215.404
   6  6  9       52.3718     215.000
   6  6 10       52.2487     214.594
   6  6 11       52.1268     214.187
   6  6 12       52.0063     213.778
   6  6 13       51.8871     213.368
   6  6 14       51.7693     212.956
   6  6 15       51.6529     212.543
   6  6 16       51.5379     212.128
   6  6 17       51.4243     211.712
   6  6 18       51.3122     211.294
   6  6 19       51.2016     210.875
   6  6 20       51.0925     210.455
   6  6 21       50.9848     210.033
   6  6 22       50.8787     209.610
   6  6 23       50.7742     209.186
   6  6 24       50.6712     208.761
   6  6 25       50.5698     208.334
   6  6 26       50.4700     207.907
   6  6 27       50.3718     207.479
   6  6 28       50.2752     207.049
   6  6 29       50.1802     206.619
   6  6 30       50.0870     206.187
   6  6 31       49.9954     205.755
   6  7  0       53.8506     218.406
   6  7  1       53.7174     218.017
   6  7  2       53.5853     217.627
   6  7  3       53.4544     217.235
   6  7  4       53.3245     216.841
   6  7  5       53.1959     216.446
   6  7  6       53.0684     216.048
   6  7  7       52.9421     215.649
   6  7  8       52.8170     215.248
   6  7  9       52.6932     214.846
   6  7 10       52.5706     214.441
   6  7 11       52.4493     214.036
   6  7 12       52.3294     213.628
   6  7 13       52.2108     213.219
   6  7 14       52.0935     212.809
   6  7 15       51.9777     212.397
   6  7 16       51.8632     211.984
   6  7 17       51.7501     211.569
   6  7 18       51.6385     211.153
   6  7 19       51.5284     210.735
   6  7 20       51.4197     210.316
   6  7 21       51.3125     209.896
   6  7 22       51.2068     209.475
   6  7 23       51.1027     209.053
   6  7 24       51.0001     208.629
   6  7 25       50.8991     208.204
   6  7 26       50.7997     207.778
   6  7 27       50.7018     207.352
   6  7 28       50.6056     206.924
   6  7 29       50.5110     206.495
   6  7 30       50.4180     206.066
   6  7 31       50.3267     205.635
   6  8  0       54.1663     218.242
   6  8  1       54.0339     217.855
   6  8  2       53.9025     217.466
   6  8  3       53.7722     217.075
   6  8  4       53.6431     216.682
   6  8  5       53.5151     216.288
   6  8  6       53.3882     215.891
   6  8  7       53.2625     215.493
   6  8  8       53.1381     215.094
   6  8  9       53.0149     214.693
   6  8 10       52.8929     214.290
   6  8 11       52.7723     213.885
   6  8 12       52.6529     213.479
   6  8 13       52.5348     213.072
   6  8 14       52.4181     212.663
   6  8 15       52.3028     212.252
   6  8 16       52.1888     211.840
   6  8 17       52.0763     211.427
   6  8 18       51.9652     211.012
   6  8 19       51.8555     210.596
   6  8 20       51.7473     210.179
   6  8 21       51.6406     209.761
   6  8 22       51.5353     209.341
   6  8 23       51.4316     208.920
   6  8 24       51.3294     208.498
   6  8 25       51.2288     208.075
   6  8 26       51.1297     207.651
   6  8 27       51.0322     207.226
   6  8 28       50.9363     206.800
   6  8 29       50.8421     206.373
   6  8 30       50.7494     205.945
   6  8 31       50.6584     205.517
   6  9  0       54.4825     218.080
   6  9  1       54.3507     217.694
   6  9  2       54.2201     217.306
   6  9  3       54.0905     216.916
   6  9  4       53.9620     216.524
   6  9  5       53.8346     216.131
   6  9  6       53.7084     215.736
   6  9  7       53.5834     215.339
   6  9  8       53.4596     214.941
   6  9  9       53.3370     214.541
   6  9 10       53.2156     214.139
   6  9 11       53.0955     213.736
   6  9 12       52.9767     213.331
   6  9 13       52.8593     212.925
   6  9 14       52.7431     212.518
   6  9 15       52.6283     212.109
   6  9 16       52.5149     211.698
   6  9 17       52.4028     211.286
   6  9 18       52.2922     210.873
   6  9 19       52.1830     210.459
   6  9 20       52.0752     210.043
   6  9 21       51.9690     209.626
   6  9 22       51.8642     209.208
   6  9 23       51.7609     208.789
   6  9 24       51.6591     208.368
   6  9 25       51.5588     207.947
   6  9 26       51.4601     207.525
   6  9 27       51.3630     207.101
   6  9 28       51.2674     206.677
   6  9 29       51.1734     206.252
   6  9 30       51.0811     205.826
   6  9 31       50.9903     205.399
   6 10  0       54.7990     217.919
   6 10  1       54.6680     217.534
   6 10  2       54.5380     217.147
   6 10  3       54.4091     216.758
   6 10  4       54.2813     216.368
   6 10  5       54.1546     215.976
   6 10  6       54.0290     215.582
   6 10  7       53.9046     215.186
   6 10  8       53.7814     214.789
   6 10  9       53.6594     214.390
   6 10 10       53.5387     213.990
   6 10 11       53.4192     213.588
   6 10 12       53.3009     213.185
   6 10 13       53.1840     212.780
   6 10 14       53.0684     212.374
   6 10 15       52.9541     211.966
   6 10 16       52.8412     211.557
   6 10 17       52.7297     211.147
   6 10 18       52.6195     210.735
   6 10 19       52.5108     210.322
   6 10 20       52.4035     209.908
   6 10 21       52.2977     209.493
   6 10 22       52.1933     209.076
   6 10 23       52.0904     208.658
   6 10 24       51.9890     208.240
   6 10 25       51.8891     207.820
   6 10 26       51.7908     207.399
   6 10 27       51.6940     206.978
   6 10 28       51.5988     206.555
   6 10 29       51.5051     206.132
   6 10 30       51.4131     205.708
   6 10 31       51.3226     205.283
   6 11  0       55.1159     217.759
   6 11  1       54.9856     217.375
   6 11  2       54.8563     216.989
   6 11  3       54.7280     216.602
   6 11  4       54.6009     216.212
   6 11  5       54.4748     215.821
   6 11  6       54.3499     215.429
   6 11  7       54.2262     215.034
   6 11  8       54.1036     214.638
   6 11  9       53.9822     214.241
   6 11 10       53.8620     213.842
   6 11 11       53.7431     213.441
   6 11 12       53.6255     213.039
   6 11 13       53.5091     212.636
   6 11 14       53.3940     212.231
   6 11 15       53.2803     211.825
   6 11 16       53.1679     211.417
   6 11 17       53.0568     211.008
   6 11 18       52.9472     210.598
   6 11 19       52.8389     210.187
   6 11 20       52.7321     209.774
   6 11 21       52.6267     209.360
   6 11 22       52.5227     208.945
   6 11 23       52.4202     208.529
   6 11 24       52.3192     208.112
   6 11 25       52.2197     207.694
   6 11 26       52.1218     207.275
   6 11 27       52.0253     206.855
   6 11 28       51.9304     206.434
   6 11 29       51.8371     206.013
   6 11 30       51.7453     205.590
   6 11 31       51.6551     205.167
   6 12  0       55.4331     217.601
   6 12  1       55.3034     217.218
   6 12  2       55.1748     216.833
   6 12  3       55.0473     216.446
   6 12  4       54.9208     216.058
   6 12  5       54.7954     215.668
   6 12  6       54.6711     215.277
   6 12  7       54.5480     214.883
   6 12  8       54.4261     214.489
   6 12  9       54.3053     214.093
   6 12 10       54.1857     213.695
   6 12 11       54.0674     213.296
   6 12 12       53.9503     212.895
   6 12 13       53.8345     212.493
   6 12 14       53.7199     212.089
   6 12 15       53.6067     211.685
   6 12 16       53.4948     211.278
   6 12 17       53.3843     210.871
   6 12 18       53.2751     210.462
   6 12 19       53.1673     210.052
   6 12 20       53.0609     209.641
   6 12 21       52.9559     209.229
   6 12 22       52.8524     208.816
   6 12 23       52.7503     208.401
   6 12 24       52.6497     207.986
   6 12 25       52.5506     207.569
   6 12 26       52.4530     207.152
   6 12 27       52.3569     206.734
   6 12 28       52.2623     206.315
   6 12 29       52.1692     205.895
   6 12 30       52.0778     205.474
   6 12 31       51.9878     205.053
   6 13  0       55.7506     217.443
   6 13  1       55.6216     217.061
   6 13  2       55.4937     216.677
   6 13  3       55.3668     216.292
   6 13  4       55.2410     215.905
   6 13  5       55.1163     215.516
   6 13  6       54.9926     215.126
   6 13  7       54.8701     214.734
   6 13  8       54.7488     214.340
   6 13  9       54.6286     213.946
   6 13 10       54.5096     213.549
   6 13 11       54.3919     213.151
   6 13 12       54.2753     212.752
   6 13 13       54.1601     212.351
   6 13 14       54.0461     211.949
   6 13 15       53.9334     211.546
   6 13 16       53.8220     211.141
   6 13 17       53.7119     210.735
   6 13 18       53.6032     210.328
   6 13 19       53.4959     209.919
   6 13 20       53.3900     209.510
   6 13 21       53.2854     209.099
   6 13 22       53.1823     208.687
   6 13 23       53.0806     208.274
   6 13 24       52.9804     207.861
   6 13 25       52.8817     207.446
   6 13 26       52.7844     207.030
   6 13 27       52.6886     206.613
   6 13 28       52.5944     206.196
   6 13 29       52.5016     205.778
   6 13 30       52.4104     205.359
   6 13 31       52.3208     204.939
   6 14  0       56.0683     217.287
   6 14  1       55.9401     216.906
   6 14  2       55.8128     216.523
   6 14  3       55.6866     216.139
   6 14  4       55.5615     215.753
   6 14  5       55.4374     215.365
   6 14  6       55.3144     214.976
   6 14  7       55.1925     214.586
   6 14  8       55.0718     214.193
   6 14  9       54.9522     213.800
   6 14 10       54.8338     213.404
   6 14 11       54.7166     213.008
   6 14 12       54.6006     212.610
   6 14 13       54.4859     212.210
   6 14 14       54.3725     211.810
   6 14 15       54.2603     211.408
   6 14 16       54.1494     211.004
   6 14 17       54.0398     210.600
   6 14 18       53.9316     210.194
   6 14 19       53.8247     209.787
   6 14 20       53.7192     209.379
   6 14 21       53.6151     208.970
   6 14 22       53.5124     208.560
   6 14 23       53.4112     208.149
   6 14 24       53.3113     207.736
   6 14 25       53.2129     207.323
   6 14 26       53.1160     206.909
   6 14 27       53.0206     206.494
   6 14 28       52.9266     206.078
   6 14 29       52.8342     205.662
   6 14 30       52.7433     205.245
   6 14 31       52.6539     204.827
   6 15  0       56.3863     217.132
   6 15  1       56.2587     216.752
   6 15  2       56.1322     216.370
   6 15  3       56.0066     215.987
   6 15  4       55.8821     215.602
   6 15  5       55.7587     215.216
   6 15  6       55.6364     214.828
   6 15  7       55.5151     214.438
   6 15  8       55.3950     214.047
   6 15  9       55.2760     213.655
   6 15 10       55.1582     213.261
   6 15 11       55.0416     212.866
   6 15 12       54.9262     212.469
   6 15 13       54.8120     212.071
   6 15 14       54.6990     211.672
   6 15 15       54.5874     211.271
   6 15 16       54.4770     210.869
   6 15 17       54.3679     210.466
   6 15 18       54.2602     210.062
   6 15 19       54.1538     209.656
   6 15 20       54.0487     209.250
   6 15 21       53.9450     208.842
   6 15 22       53.8427     208.433
   6 15 23       53.7419     208.024
   6 15 24       53.6424     207.613
   6 15 25       53.5444     207.202
   6 15 26       53.4478     206.789
   6 15 27       53.3527     206.376
   6 15 28       53.2591     205.962
