Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   2 16 10       39.5308         0.7524       223.640        0.646
   2 16 11       39.3300         0.7540       223.194        0.655
   2 16 12       39.1308         0.7555       222.745        0.665
   2 16 13       38.9332         0.7569       222.292        0.674
   2 16 14       38.7374         0.7582       221.834        0.683
   2 16 15       38.5433         0.7594       221.373        0.693
   2 16 16       38.3509         0.7604       220.907        0.702
   2 16 17       38.1604         0.7613       220.438        0.712
   2 16 18       37.9718         0.7621       219.964        0.721
   2 16 19       37.7851         0.7628       219.486        0.731
   2 16 20       37.6003         0.7634       219.005        0.741
   2 16 21       37.4175         0.7638       218.519        0.750
   2 16 22       37.2368         0.7641       218.030        0.760
   2 16 23       37.0581         0.7643       217.536        0.770
   2 16 24       36.8816         0.7643       217.039        0.780
   2 16 25       36.7072         0.7642       216.538        0.789
   2 16 26       36.5351         0.7639       216.033        0.799
   2 16 27       36.3651         0.7636       215.524        0.809
   2 16 28       36.1975         0.7631       215.012        0.819
   2 16 29       36.0322         0.7624       214.495        0.828
   2 16 30       35.8692         0.7616       213.975        0.838
   2 16 31       35.7086         0.7607       213.452        0.848
   2 17  0       41.8874         0.7272       227.548        0.560
   2 17  1       41.6743         0.7298       227.143        0.568
   2 17  2       41.4623         0.7323       226.735        0.577
   2 17  3       41.2516         0.7347       226.322        0.585
   2 17  4       41.0421         0.7370       225.906        0.594
   2 17  5       40.8338         0.7392       225.486        0.602
   2 17  6       40.6270         0.7413       225.061        0.611
   2 17  7       40.4215         0.7433       224.633        0.620
   2 17  8       40.2174         0.7452       224.201        0.629
   2 17  9       40.0148         0.7470       223.765        0.638
   2 17 10       39.8138         0.7487       223.325        0.647
   2 17 11       39.6142         0.7503       222.881        0.656
   2 17 12       39.4163         0.7518       222.433        0.665
   2 17 13       39.2200         0.7532       221.980        0.674
   2 17 14       39.0254         0.7544       221.524        0.683
   2 17 15       38.8326         0.7556       221.064        0.693
   2 17 16       38.6415         0.7566       220.601        0.702
   2 17 17       38.4522         0.7575       220.133        0.712
   2 17 18       38.2648         0.7583       219.661        0.721
   2 17 19       38.0793         0.7589       219.185        0.730
   2 17 20       37.8957         0.7594       218.706        0.740
   2 17 21       37.7142         0.7598       218.222        0.749
   2 17 22       37.5346         0.7601       217.735        0.759
   2 17 23       37.3571         0.7603       217.243        0.769
   2 17 24       37.1817         0.7603       216.748        0.778
   2 17 25       37.0085         0.7601       216.250        0.788
   2 17 26       36.8375         0.7599       215.747        0.797
   2 17 27       36.6687         0.7595       215.241        0.807
   2 17 28       36.5021         0.7590       214.731        0.817
   2 17 29       36.3379         0.7583       214.218        0.826
   2 17 30       36.1760         0.7575       213.700        0.836
   2 17 31       36.0164         0.7565       213.180        0.845
   2 18  0       42.1583         0.7238       227.227        0.561
   2 18  1       41.9465         0.7264       226.823        0.570
   2 18  2       41.7358         0.7288       226.416        0.578
   2 18  3       41.5264         0.7312       226.004        0.586
   2 18  4       41.3182         0.7335       225.588        0.595
   2 18  5       41.1112         0.7356       225.169        0.604
   2 18  6       40.9057         0.7377       224.745        0.612
   2 18  7       40.7015         0.7397       224.318        0.621
   2 18  8       40.4987         0.7416       223.887        0.630
   2 18  9       40.2974         0.7433       223.452        0.638
   2 18 10       40.0976         0.7450       223.013        0.647
   2 18 11       39.8993         0.7466       222.570        0.656
   2 18 12       39.7027         0.7480       222.124        0.665
   2 18 13       39.5076         0.7494       221.673        0.674
   2 18 14       39.3143         0.7506       221.219        0.684
   2 18 15       39.1227         0.7517       220.760        0.693
   2 18 16       38.9328         0.7527       220.298        0.702
   2 18 17       38.7448         0.7536       219.832        0.711
   2 18 18       38.5586         0.7543       219.362        0.720
   2 18 19       38.3743         0.7550       218.888        0.730
   2 18 20       38.1919         0.7555       218.410        0.739
   2 18 21       38.0115         0.7558       217.929        0.748
   2 18 22       37.8331         0.7561       217.444        0.758
   2 18 23       37.6568         0.7562       216.955        0.767
   2 18 24       37.4826         0.7562       216.462        0.777
   2 18 25       37.3105         0.7561       215.966        0.786
   2 18 26       37.1405         0.7558       215.465        0.796
   2 18 27       36.9728         0.7554       214.962        0.805
   2 18 28       36.8074         0.7548       214.455        0.814
   2 18 29       36.6442         0.7541       213.944        0.824
   2 18 30       36.4833         0.7533       213.430        0.833
   2 18 31       36.3248         0.7523       212.912        0.843
   2 19  0       42.4301         0.7203       226.910        0.563
   2 19  1       42.2195         0.7229       226.507        0.571
   2 19  2       42.0102         0.7253       226.100        0.579
   2 19  3       41.8020         0.7276       225.689        0.588
   2 19  4       41.5951         0.7298       225.274        0.596
   2 19  5       41.3895         0.7320       224.856        0.605
   2 19  6       41.1852         0.7340       224.433        0.613
   2 19  7       40.9823         0.7360       224.007        0.622
   2 19  8       40.7808         0.7378       223.577        0.630
   2 19  9       40.5807         0.7396       223.143        0.639
   2 19 10       40.3822         0.7412       222.706        0.648
   2 19 11       40.1852         0.7428       222.264        0.657
   2 19 12       39.9898         0.7442       221.819        0.666
   2 19 13       39.7960         0.7455       221.369        0.675
   2 19 14       39.6039         0.7467       220.916        0.684
   2 19 15       39.4135         0.7478       220.460        0.693
   2 19 16       39.2249         0.7487       219.999        0.702
   2 19 17       39.0381         0.7496       219.535        0.711
   2 19 18       38.8531         0.7503       219.066        0.720
   2 19 19       38.6700         0.7509       218.595        0.729
   2 19 20       38.4888         0.7514       218.119        0.738
   2 19 21       38.3096         0.7518       217.639        0.747
   2 19 22       38.1323         0.7520       217.156        0.757
   2 19 23       37.9571         0.7521       216.670        0.766
   2 19 24       37.7840         0.7521       216.179        0.775
   2 19 25       37.6131         0.7519       215.685        0.784
   2 19 26       37.4442         0.7516       215.188        0.794
   2 19 27       37.2776         0.7512       214.687        0.803
