Tele EF EB theta(degree) phi(degree)
   0 27  3       35.4910     182.895
   0 27  4       35.4816     182.303
   0 27  5       35.4751     181.710
   0 27  6       35.4714     181.116
   0 27  7       35.4707     180.522
   0 27  8       35.4729     179.928
   0 27  9       35.4779     179.333
   0 27 10       35.4860     178.738
   0 27 11       35.4969     178.143
   0 27 12       35.5108     177.548
   0 27 13       35.5276     176.953
   0 27 14       35.5473     176.358
   0 27 15       35.5700     175.764
   0 27 16       35.5955     175.171
   0 27 17       35.6240     174.578
   0 27 18       35.6554     173.986
   0 27 19       35.6897     173.395
   0 27 20       35.7268     172.805
   0 27 21       35.7668     172.217
   0 27 22       35.8097     171.629
   0 27 23       35.8554     171.044
   0 27 24       35.9039     170.459
   0 27 25       35.9552     169.877
   0 27 26       36.0093     169.296
   0 27 27       36.0662     168.717
   0 27 28       36.1257     168.140
   0 27 29       36.1880     167.565
   0 27 30       36.2530     166.992
   0 27 31       36.3207     166.422
   0 28  0       35.8791     184.627
   0 28  1       35.8615     184.043
   0 28  2       35.8467     183.458
   0 28  3       35.8347     182.872
   0 28  4       35.8255     182.285
   0 28  5       35.8192     181.698
   0 28  6       35.8158     181.109
   0 28  7       35.8152     180.521
   0 28  8       35.8175     179.931
   0 28  9       35.8227     179.342
   0 28 10       35.8307     178.752
   0 28 11       35.8417     178.162
   0 28 12       35.8555     177.572
   0 28 13       35.8723     176.983
   0 28 14       35.8919     176.393
   0 28 15       35.9144     175.805
   0 28 16       35.9397     175.216
   0 28 17       35.9680     174.629
   0 28 18       35.9991     174.042
   0 28 19       36.0330     173.456
   0 28 20       36.0698     172.871
   0 28 21       36.1095     172.288
   0 28 22       36.1519     171.705
   0 28 23       36.1971     171.124
   0 28 24       36.2452     170.545
   0 28 25       36.2959     169.967
   0 28 26       36.3495     169.391
   0 28 27       36.4057     168.817
   0 28 28       36.4647     168.245
   0 28 29       36.5263     167.675
   0 28 30       36.5906     167.107
   0 28 31       36.6575     166.541
   0 29  0       36.2214     184.589
   0 29  1       36.2041     184.011
   0 29  2       36.1897     183.431
   0 29  3       36.1780     182.850
   0 29  4       36.1691     182.268
   0 29  5       36.1631     181.686
   0 29  6       36.1598     181.103
   0 29  7       36.1594     180.519
   0 29  8       36.1618     179.935
   0 29  9       36.1671     179.350
   0 29 10       36.1752     178.766
   0 29 11       36.1861     178.181
   0 29 12       36.1999     177.596
   0 29 13       36.2166     177.012
   0 29 14       36.2361     176.428
   0 29 15       36.2584     175.844
   0 29 16       36.2836     175.261
   0 29 17       36.3116     174.678
   0 29 18       36.3425     174.097
   0 29 19       36.3761     173.516
   0 29 20       36.4126     172.936
   0 29 21       36.4518     172.357
   0 29 22       36.4938     171.780
   0 29 23       36.5386     171.204
   0 29 24       36.5862     170.629
   0 29 25       36.6364     170.056
   0 29 26       36.6894     169.485
   0 29 27       36.7450     168.916
   0 29 28       36.8034     168.348
   0 29 29       36.8643     167.782
   0 29 30       36.9279     167.219
   0 29 31       36.9941     166.658
   0 30  0       36.5633     184.553
   0 30  1       36.5465     183.979
   0 30  2       36.5323     183.404
   0 30  3       36.5210     182.829
   0 30  4       36.5124     182.252
   0 30  5       36.5066     181.674
   0 30  6       36.5035     181.096
   0 30  7       36.5032     180.518
   0 30  8       36.5058     179.938
   0 30  9       36.5111     179.359
   0 30 10       36.5193     178.779
   0 30 11       36.5302     178.200
   0 30 12       36.5440     177.620
   0 30 13       36.5606     177.041
   0 30 14       36.5800     176.462
   0 30 15       36.6022     175.883
   0 30 16       36.6272     175.305
   0 30 17       36.6550     174.727
   0 30 18       36.6855     174.151
   0 30 19       36.7189     173.575
   0 30 20       36.7550     173.000
   0 30 21       36.7939     172.426
   0 30 22       36.8355     171.853
   0 30 23       36.8798     171.282
   0 30 24       36.9269     170.712
   0 30 25       36.9766     170.144
   0 30 26       37.0290     169.577
   0 30 27       37.0841     169.013
   0 30 28       37.1418     168.450
   0 30 29       37.2021     167.888
   0 30 30       37.2650     167.329
   0 30 31       37.3304     166.773
   0 31  0       36.9049     184.517
   0 31  1       36.8884     183.948
   0 31  2       36.8747     183.378
   0 31  3       36.8636     182.807
   0 31  4       36.8553     182.236
   0 31  5       36.8497     181.663
   0 31  6       36.8468     181.090
   0 31  7       36.8467     180.516
   0 31  8       36.8494     179.942
   0 31  9       36.8548     179.368
   0 31 10       36.8630     178.793
   0 31 11       36.8740     178.218
   0 31 12       36.8877     177.644
   0 31 13       36.9042     177.069
   0 31 14       36.9235     176.495
   0 31 15       36.9456     175.921
   0 31 16       36.9704     175.348
   0 31 17       36.9979     174.775
   0 31 18       37.0283     174.204
   0 31 19       37.0613     173.632
   0 31 20       37.0971     173.062
   0 31 21       37.1356     172.493
   0 31 22       37.1768     171.926
   0 31 23       37.2207     171.359
   0 31 24       37.2673     170.794
   0 31 25       37.3165     170.230
   0 31 26       37.3684     169.668
   0 31 27       37.4228     169.108
   0 31 28       37.4799     168.549
   0 31 29       37.5396     167.993
   0 31 30       37.6018     167.438
   0 31 31       37.6666     166.886
   1  0  0       30.2270     213.672
   1  0  1       30.0662     213.075
   1  0  2       29.9078     212.471
   1  0  3       29.7520     211.861
   1  0  4       29.5989     211.244
   1  0  5       29.4486     210.621
   1  0  6       29.3009     209.992
   1  0  7       29.1562     209.356
   1  0  8       29.0143     208.714
   1  0  9       28.8755     208.066
   1  0 10       28.7396     207.412
   1  0 11       28.6069     206.752
   1  0 12       28.4773     206.085
   1  0 13       28.3509     205.413
   1  0 14       28.2278     204.736
   1  0 15       28.1080     204.052
   1  0 16       27.9916     203.363
   1  0 17       27.8787     202.669
   1  0 18       27.7692     201.970
   1  0 19       27.6633     201.265
   1  0 20       27.5610     200.556
   1  0 21       27.4623     199.842
   1  0 22       27.3672     199.123
   1  0 23       27.2759     198.400
   1  0 24       27.1884     197.673
   1  0 25       27.1047     196.942
   1  0 26       27.0248     196.207
   1  0 27       26.9488     195.469
   1  0 28       26.8767     194.727
   1  0 29       26.8085     193.983
   1  0 30       26.7443     193.235
   1  0 31       26.6841     192.485
   1  1  0       30.5288     213.357
   1  1  1       30.3694     212.764
   1  1  2       30.2126     212.164
   1  1  3       30.0583     211.557
   1  1  4       29.9067     210.945
   1  1  5       29.7578     210.326
   1  1  6       29.6116     209.701
   1  1  7       29.4683     209.069
   1  1  8       29.3279     208.432
   1  1  9       29.1904     207.788
   1  1 10       29.0559     207.139
   1  1 11       28.9245     206.484
   1  1 12       28.7962     205.823
   1  1 13       28.6711     205.156
   1  1 14       28.5493     204.484
   1  1 15       28.4307     203.806
   1  1 16       28.3155     203.123
   1  1 17       28.2037     202.435
   1  1 18       28.0954     201.742
   1  1 19       27.9905     201.044
   1  1 20       27.8892     200.341
   1  1 21       27.7915     199.634
   1  1 22       27.6975     198.922
   1  1 23       27.6071     198.206
   1  1 24       27.5204     197.486
   1  1 25       27.4375     196.763
   1  1 26       27.3584     196.035
   1  1 27       27.2832     195.305
   1  1 28       27.2118     194.571
   1  1 29       27.1442     193.834
   1  1 30       27.0806     193.094
   1  1 31       27.0209     192.352
   1  2  0       30.8316     213.049
   1  2  1       30.6737     212.458
   1  2  2       30.5184     211.862
   1  2  3       30.3656     211.259
   1  2  4       30.2155     210.650
   1  2  5       30.0680     210.035
   1  2  6       29.9233     209.414
   1  2  7       29.7813     208.787
   1  2  8       29.6423     208.155
   1  2  9       29.5062     207.516
   1  2 10       29.3730     206.871
   1  2 11       29.2429     206.221
   1  2 12       29.1159     205.565
   1  2 13       28.9921     204.904
   1  2 14       28.8715     204.237
   1  2 15       28.7541     203.565
   1  2 16       28.6401     202.888
   1  2 17       28.5294     202.206
   1  2 18       28.4222     201.519
   1  2 19       28.3184     200.827
   1  2 20       28.2181     200.131
   1  2 21       28.1214     199.430
   1  2 22       28.0283     198.725
   1  2 23       27.9388     198.016
   1  2 24       27.8530     197.303
   1  2 25       27.7710     196.587
   1  2 26       27.6926     195.867
   1  2 27       27.6181     195.144
   1  2 28       27.5474     194.417
   1  2 29       27.4805     193.688
   1  2 30       27.4174     192.956
   1  2 31       27.3583     192.222
   1  3  0       31.1354     212.745
   1  3  1       30.9790     212.158
   1  3  2       30.8252     211.565
   1  3  3       30.6738     210.966
   1  3  4       30.5251     210.361
   1  3  5       30.3791     209.750
   1  3  6       30.2358     209.133
   1  3  7       30.0952     208.511
   1  3  8       29.9576     207.882
   1  3  9       29.8228     207.248
   1  3 10       29.6910     206.608
   1  3 11       29.5622     205.963
   1  3 12       29.4365     205.312
   1  3 13       29.3139     204.656
   1  3 14       29.1944     203.995
   1  3 15       29.0783     203.329
   1  3 16       28.9654     202.657
   1  3 17       28.8558     201.981
   1  3 18       28.7497     201.300
   1  3 19       28.6469     200.615
   1  3 20       28.5477     199.925
   1  3 21       28.4519     199.231
   1  3 22       28.3597     198.533
   1  3 23       28.2711     197.830
   1  3 24       28.1862     197.124
   1  3 25       28.1049     196.415
   1  3 26       28.0273     195.702
   1  3 27       27.9535     194.986
   1  3 28       27.8834     194.267
   1  3 29       27.8171     193.545
   1  3 30       27.7547     192.821
   1  3 31       27.6960     192.094
   1  4  0       31.4401     212.446
   1  4  1       31.2852     211.863
   1  4  2       31.1328     211.273
   1  4  3       30.9830     210.678
   1  4  4       30.8357     210.077
   1  4  5       30.6911     209.470
   1  4  6       30.5492     208.857
   1  4  7       30.4100     208.239
   1  4  8       30.2737     207.615
   1  4  9       30.1402     206.985
   1  4 10       30.0097     206.350
   1  4 11       29.8822     205.710
   1  4 12       29.7577     205.065
   1  4 13       29.6363     204.414
   1  4 14       29.5181     203.758
   1  4 15       29.4031     203.097
   1  4 16       29.2913     202.431
   1  4 17       29.1829     201.761
   1  4 18       29.0778     201.086
   1  4 19       28.9761     200.407
   1  4 20       28.8778     199.723
   1  4 21       28.7830     199.035
   1  4 22       28.6917     198.344
   1  4 23       28.6040     197.648
   1  4 24       28.5199     196.949
   1  4 25       28.4394     196.246
   1  4 26       28.3625     195.541
   1  4 27       28.2894     194.832
   1  4 28       28.2199     194.120
   1  4 29       28.1543     193.406
   1  4 30       28.0923     192.689
   1  4 31       28.0342     191.970
   1  5  0       31.7458     212.153
   1  5  1       31.5924     211.572
   1  5  2       31.4414     210.987
   1  5  3       31.2930     210.395
   1  5  4       31.1471     209.798
   1  5  5       31.0039     209.195
   1  5  6       30.8633     208.586
   1  5  7       30.7255     207.972
   1  5  8       30.5906     207.352
   1  5  9       30.4584     206.727
   1  5 10       30.3292     206.097
   1  5 11       30.2029     205.462
   1  5 12       30.0797     204.821
   1  5 13       29.9595     204.176
   1  5 14       29.8425     203.525
   1  5 15       29.7286     202.870
   1  5 16       29.6179     202.210
   1  5 17       29.5106     201.545
   1  5 18       29.4065     200.876
   1  5 19       29.3058     200.203
   1  5 20       29.2085     199.525
   1  5 21       29.1146     198.844
   1  5 22       29.0242     198.159
   1  5 23       28.9373     197.470
   1  5 24       28.8540     196.777
   1  5 25       28.7743     196.081
   1  5 26       28.6982     195.382
   1  5 27       28.6257     194.681
   1  5 28       28.5569     193.976
   1  5 29       28.4918     193.269
   1  5 30       28.4304     192.559
   1  5 31       28.3728     191.848
