Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   2  4  3       38.4322         0.1711       230.389        0.259
   2  4  4       38.2093         0.1715       229.974        0.260
   2  4  5       37.9875         0.1719       229.554        0.261
   2  4  6       37.7671         0.1723       229.130        0.263
   2  4  7       37.5479         0.1727       228.700        0.264
   2  4  8       37.3302         0.1730       228.267        0.265
   2  4  9       37.1139         0.1733       227.828        0.266
   2  4 10       36.8991         0.1736       227.385        0.268
   2  4 11       36.6858         0.1739       226.937        0.269
   2  4 12       36.4740         0.1741       226.485        0.270
   2  4 13       36.2639         0.1743       226.027        0.271
   2  4 14       36.0555         0.1745       225.565        0.272
   2  4 15       35.8487         0.1746       225.098        0.273
   2  4 16       35.6438         0.1748       224.626        0.274
   2  4 17       35.4406         0.1749       224.150        0.275
   2  4 18       35.2393         0.1749       223.668        0.276
   2  4 19       35.0399         0.1749       223.182        0.277
   2  4 20       34.8425         0.1749       222.691        0.278
   2  4 21       34.6471         0.1749       222.195        0.279
   2  4 22       34.4537         0.1748       221.694        0.280
   2  4 23       34.2624         0.1747       221.189        0.281
   2  4 24       34.0733         0.1746       220.678        0.282
   2  4 25       33.8864         0.1744       220.163        0.282
   2  4 26       33.7017         0.1742       219.643        0.283
   2  4 27       33.5193         0.1740       219.119        0.284
   2  4 28       33.3393         0.1737       218.589        0.284
   2  4 29       33.1616         0.1734       218.055        0.285
   2  4 30       32.9864         0.1731       217.516        0.285
   2  4 31       32.8136         0.1727       216.973        0.286
   2  5  0       39.3637         0.1689       231.252        0.253
   2  5  1       39.1385         0.1694       230.850        0.255
   2  5  2       38.9145         0.1699       230.444        0.256
   2  5  3       38.6917         0.1704       230.033        0.257
   2  5  4       38.4700         0.1708       229.618        0.259
   2  5  5       38.2496         0.1712       229.199        0.260
   2  5  6       38.0305         0.1716       228.775        0.261
   2  5  7       37.8127         0.1719       228.346        0.262
   2  5  8       37.5963         0.1723       227.913        0.264
   2  5  9       37.3813         0.1726       227.475        0.265
   2  5 10       37.1678         0.1729       227.032        0.266
   2  5 11       36.9558         0.1731       226.585        0.267
   2  5 12       36.7454         0.1733       226.134        0.268
   2  5 13       36.5366         0.1735       225.677        0.269
   2  5 14       36.3295         0.1737       225.216        0.270
   2  5 15       36.1240         0.1738       224.750        0.271
   2  5 16       35.9204         0.1740       224.279        0.272
   2  5 17       35.7185         0.1740       223.804        0.273
   2  5 18       35.5186         0.1741       223.324        0.274
   2  5 19       35.3205         0.1741       222.839        0.275
   2  5 20       35.1244         0.1741       222.350        0.276
   2  5 21       34.9302         0.1741       221.856        0.277
   2  5 22       34.7381         0.1740       221.357        0.278
   2  5 23       34.5482         0.1739       220.853        0.279
   2  5 24       34.3603         0.1737       220.345        0.279
   2  5 25       34.1746         0.1736       219.832        0.280
   2  5 26       33.9912         0.1734       219.314        0.281
   2  5 27       33.8101         0.1731       218.791        0.281
   2  5 28       33.6312         0.1728       218.264        0.282
   2  5 29       33.4548         0.1725       217.733        0.282
   2  5 30       33.2807         0.1722       217.197        0.283
   2  5 31       33.1092         0.1718       216.656        0.283
   2  6  0       39.6204         0.1682       230.899        0.252
   2  6  1       39.3966         0.1687       230.497        0.253
   2  6  2       39.1739         0.1692       230.091        0.255
   2  6  3       38.9524         0.1696       229.681        0.256
   2  6  4       38.7320         0.1701       229.266        0.257
   2  6  5       38.5129         0.1705       228.847        0.258
   2  6  6       38.2951         0.1708       228.423        0.260
   2  6  7       38.0787         0.1712       227.995        0.261
   2  6  8       37.8636         0.1715       227.563        0.262
   2  6  9       37.6499         0.1718       227.126        0.263
   2  6 10       37.4377         0.1721       226.684        0.264
   2  6 11       37.2270         0.1723       226.238        0.265
   2  6 12       37.0180         0.1725       225.787        0.266
   2  6 13       36.8105         0.1727       225.331        0.267
   2  6 14       36.6047         0.1729       224.871        0.268
   2  6 15       36.4006         0.1730       224.406        0.270
   2  6 16       36.1982         0.1731       223.937        0.270
   2  6 17       35.9977         0.1732       223.463        0.271
   2  6 18       35.7990         0.1733       222.985        0.272
   2  6 19       35.6022         0.1733       222.501        0.273
   2  6 20       35.4073         0.1733       222.013        0.274
   2  6 21       35.2145         0.1732       221.521        0.275
   2  6 22       35.0237         0.1731       221.024        0.276
   2  6 23       34.8350         0.1730       220.522        0.276
   2  6 24       34.6484         0.1729       220.016        0.277
   2  6 25       34.4640         0.1727       219.505        0.278
   2  6 26       34.2818         0.1725       218.989        0.278
   2  6 27       34.1019         0.1722       218.469        0.279
   2  6 28       33.9242         0.1719       217.944        0.279
   2  6 29       33.7490         0.1716       217.415        0.280
   2  6 30       33.5761         0.1713       216.882        0.280
   2  6 31       33.4057         0.1709       216.344        0.281
   2  7  0       39.8784         0.1675       230.549        0.251
   2  7  1       39.6559         0.1680       230.148        0.252
   2  7  2       39.4345         0.1685       229.742        0.253
   2  7  3       39.2143         0.1689       229.332        0.254
   2  7  4       38.9953         0.1693       228.918        0.256
   2  7  5       38.7775         0.1697       228.499        0.257
   2  7  6       38.5610         0.1701       228.076        0.258
   2  7  7       38.3458         0.1704       227.649        0.259
   2  7  8       38.1321         0.1707       227.217        0.260
   2  7  9       37.9197         0.1710       226.780        0.261
   2  7 10       37.7088         0.1713       226.339        0.262
   2  7 11       37.4995         0.1715       225.894        0.264
   2  7 12       37.2917         0.1717       225.444        0.265
   2  7 13       37.0855         0.1719       224.990        0.266
   2  7 14       36.8810         0.1721       224.531        0.267
   2  7 15       36.6782         0.1722       224.067        0.268
   2  7 16       36.4772         0.1723       223.599        0.269
   2  7 17       36.2779         0.1724       223.126        0.269
   2  7 18       36.0805         0.1724       222.649        0.270
   2  7 19       35.8850         0.1724       222.168        0.271
   2  7 20       35.6915         0.1724       221.681        0.272
