Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   0 17  8       31.6916         0.6343       178.943        1.495
   0 17  9       31.7007         0.6288       178.282        1.506
   0 17 10       31.7132         0.6231       177.621        1.517
   0 17 11       31.7291         0.6173       176.960        1.528
   0 17 12       31.7485         0.6113       176.300        1.538
   0 17 13       31.7712         0.6053       175.640        1.548
   0 17 14       31.7974         0.5991       174.981        1.557
   0 17 15       31.8270         0.5928       174.322        1.566
   0 17 16       31.8599         0.5864       173.665        1.574
   0 17 17       31.8962         0.5799       173.010        1.582
   0 17 18       31.9359         0.5732       172.355        1.590
   0 17 19       31.9789         0.5665       171.702        1.597
   0 17 20       32.0252         0.5597       171.051        1.603
   0 17 21       32.0749         0.5528       170.402        1.609
   0 17 22       32.1278         0.5459       169.755        1.615
   0 17 23       32.1840         0.5388       169.110        1.620
   0 17 24       32.2434         0.5317       168.468        1.625
   0 17 25       32.3060         0.5245       167.828        1.629
   0 17 26       32.3718         0.5172       167.191        1.633
   0 17 27       32.4407         0.5099       166.556        1.636
   0 17 28       32.5127         0.5025       165.925        1.639
   0 17 29       32.5878         0.4951       165.296        1.642
   0 17 30       32.6660         0.4876       164.671        1.644
   0 17 31       32.7471         0.4801       164.049        1.645
   0 18  0       32.0871         0.6706       184.176        1.377
   0 18  1       32.0695         0.6663       183.527        1.391
   0 18  2       32.0552         0.6619       182.877        1.405
   0 18  3       32.0442         0.6572       182.225        1.418
   0 18  4       32.0365         0.6525       181.573        1.431
   0 18  5       32.0322         0.6476       180.920        1.444
   0 18  6       32.0312         0.6425       180.266        1.456
   0 18  7       32.0336         0.6373       179.612        1.468
   0 18  8       32.0393         0.6320       178.957        1.480
   0 18  9       32.0484         0.6265       178.302        1.491
   0 18 10       32.0609         0.6209       177.648        1.502
   0 18 11       32.0768         0.6152       176.993        1.512
   0 18 12       32.0960         0.6093       176.339        1.522
   0 18 13       32.1186         0.6033       175.686        1.532
   0 18 14       32.1445         0.5972       175.033        1.541
   0 18 15       32.1738         0.5910       174.381        1.550
   0 18 16       32.2064         0.5847       173.730        1.558
   0 18 17       32.2424         0.5783       173.081        1.566
   0 18 18       32.2817         0.5718       172.433        1.573
   0 18 19       32.3242         0.5652       171.786        1.580
   0 18 20       32.3701         0.5584       171.141        1.587
   0 18 21       32.4192         0.5517       170.498        1.593
   0 18 22       32.4715         0.5448       169.857        1.598
   0 18 23       32.5271         0.5378       169.218        1.603
   0 18 24       32.5858         0.5308       168.581        1.608
   0 18 25       32.6478         0.5237       167.947        1.612
   0 18 26       32.7128         0.5165       167.316        1.616
   0 18 27       32.7810         0.5093       166.687        1.619
   0 18 28       32.8522         0.5020       166.061        1.622
   0 18 29       32.9264         0.4947       165.438        1.625
   0 18 30       33.0037         0.4873       164.818        1.627
   0 18 31       33.0839         0.4799       164.202        1.629
   0 19  0       32.4331         0.6677       184.139        1.365
   0 19  1       32.4158         0.6635       183.496        1.379
   0 19  2       32.4019         0.6591       182.852        1.392
   0 19  3       32.3911         0.6545       182.207        1.405
   0 19  4       32.3837         0.6498       181.561        1.418
   0 19  5       32.3796         0.6450       180.914        1.430
   0 19  6       32.3787         0.6400       180.267        1.442
   0 19  7       32.3812         0.6349       179.619        1.454
   0 19  8       32.3870         0.6296       178.971        1.465
   0 19  9       32.3961         0.6242       178.322        1.476
   0 19 10       32.4086         0.6187       177.674        1.487
   0 19 11       32.4243         0.6130       177.026        1.497
   0 19 12       32.4434         0.6073       176.378        1.507
   0 19 13       32.4659         0.6014       175.731        1.516
   0 19 14       32.4916         0.5954       175.084        1.525
   0 19 15       32.5206         0.5892       174.439        1.534
   0 19 16       32.5529         0.5830       173.794        1.542
   0 19 17       32.5885         0.5767       173.151        1.550
   0 19 18       32.6274         0.5702       172.509        1.557
   0 19 19       32.6696         0.5637       171.868        1.564
   0 19 20       32.7149         0.5571       171.229        1.570
   0 19 21       32.7635         0.5504       170.592        1.576
   0 19 22       32.8153         0.5436       169.957        1.582
   0 19 23       32.8703         0.5368       169.324        1.587
   0 19 24       32.9284         0.5298       168.693        1.592
   0 19 25       32.9896         0.5228       168.064        1.596
   0 19 26       33.0539         0.5158       167.438        1.600
   0 19 27       33.1213         0.5086       166.815        1.603
   0 19 28       33.1917         0.5015       166.195        1.606
   0 19 29       33.2652         0.4942       165.577        1.609
   0 19 30       33.3416         0.4870       164.963        1.611
   0 19 31       33.4209         0.4796       164.351        1.612
   0 20  0       32.7789         0.6648       184.103        1.353
   0 20  1       32.7621         0.6606       183.466        1.366
   0 20  2       32.7484         0.6562       182.828        1.379
   0 20  3       32.7380         0.6517       182.189        1.392
   0 20  4       32.7308         0.6471       181.549        1.404
   0 20  5       32.7269         0.6423       180.909        1.417
   0 20  6       32.7262         0.6374       180.267        1.428
   0 20  7       32.7288         0.6324       179.626        1.440
   0 20  8       32.7346         0.6272       178.984        1.451
   0 20  9       32.7437         0.6218       178.342        1.462
   0 20 10       32.7562         0.6164       177.699        1.472
   0 20 11       32.7719         0.6108       177.058        1.482
   0 20 12       32.7908         0.6051       176.416        1.492
   0 20 13       32.8131         0.5993       175.775        1.501
   0 20 14       32.8386         0.5934       175.135        1.510
   0 20 15       32.8674         0.5874       174.495        1.518
   0 20 16       32.8994         0.5812       173.857        1.526
   0 20 17       32.9347         0.5750       173.219        1.534
   0 20 18       32.9732         0.5686       172.583        1.541
   0 20 19       33.0149         0.5622       171.948        1.548
   0 20 20       33.0598         0.5557       171.315        1.554
   0 20 21       33.1078         0.5491       170.684        1.560
   0 20 22       33.1591         0.5424       170.055        1.566
   0 20 23       33.2134         0.5356       169.427        1.571
   0 20 24       33.2709         0.5288       168.802        1.576
   0 20 25       33.3315         0.5219       168.179        1.580
   0 20 26       33.3951         0.5149       167.559        1.584
   0 20 27       33.4617         0.5079       166.941        1.587
   0 20 28       33.5314         0.5008       166.326        1.590
   0 20 29       33.6040         0.4937       165.714        1.592
   0 20 30       33.6795         0.4865       165.104        1.595
