 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    5         2       0.159698     0.00159698        49.8805       0.498805
    5         2       0.214673     0.00214673        59.6029       0.596029
    5         2       0.276064     0.00276064         69.569        0.69569
    5         2       0.341262     0.00341262        79.8763       0.798763
    5         2       0.407746     0.00407746        89.8268       0.898268
    5         2       0.474164     0.00474164        99.4713       0.994713
    5         2       0.544316     0.00544316         109.53         1.0953
    5         2        0.61569      0.0061569        119.335        1.19335
    5         2       0.691425     0.00691425        129.604        1.29604
    5         2       0.767437     0.00767437        139.601        1.39601
    5         2       0.843536     0.00843536        149.394        1.49394
    5         2       0.924581     0.00924581        159.617        1.59617
    5         2        1.00697      0.0100697        169.628        1.69628
    5         2         1.0889       0.010889        179.445        1.79445
    5         2        1.17863      0.0117863        189.678        1.89678
    5         2        1.26899      0.0126899        199.724        1.99724
    5         2         1.3612       0.013612        209.598        2.09598
    5         2        1.46152      0.0146152        219.879        2.19879
    5         2        1.56197      0.0156197        229.997        2.29997
    5         3      0.0213653    0.000213653        20.5737       0.205737
    5         3      0.0744688    0.000744688        30.8479       0.308479
    5         3       0.132475     0.00132475         40.216        0.40216
    5         3       0.205329     0.00205329        50.2323       0.502323
    5         3       0.284761     0.00284761        60.1664       0.601664
    5         3       0.372513     0.00372513        70.2958       0.702958
    5         3       0.467581     0.00467581        80.7287       0.807287
    5         3       0.561577     0.00561577        90.7384       0.907384
    5         3       0.656227     0.00656227        100.386        1.00386
    5         3       0.758446     0.00758446        110.395        1.10395
    5         3       0.866772     0.00866772        120.782        1.20782
    5         3       0.976565     0.00976565        130.871        1.30871
    5         3        1.08703      0.0108703        140.651        1.40651
    5         3        1.20805      0.0120805        150.825        1.50825
    5         3        1.33129      0.0133129        160.744        1.60744
    5         3        1.45753      0.0145753        170.435        1.70435
    5         3        1.59475      0.0159475        180.505        1.80505
    5         3         1.7413       0.017413         190.94         1.9094
    5         3         1.8808       0.018808        200.601        2.00601
    5         3        2.02959      0.0202959        210.646        2.10646
    5         3        2.17929      0.0217929        220.519        2.20519
    6         0      0.0169618    0.000169618        20.6694       0.206694
    6         0      0.0523581    0.000523581        32.6247       0.326247
    6         0      0.0927905    0.000927905        43.9911       0.439911
    6         0       0.141701     0.00141701        56.3154       0.563154
    6         0       0.194531     0.00194531        68.4832       0.684832
    6         0       0.253176     0.00253176        80.7395       0.807395
    6         0        0.31209      0.0031209        92.2754       0.922754
    6         0        0.37531      0.0037531        104.125        1.04125
    6         0       0.443688     0.00443688         116.31         1.1631
    6         0       0.517335     0.00517335        128.853        1.28853
    6         0        0.58971      0.0058971        140.937        1.40937
    6         0       0.663194     0.00663194        152.655        1.52655
    6         0       0.741756     0.00741756        164.794        1.64794
    6         0        0.81911      0.0081911        176.609        1.76609
    6         0       0.902804     0.00902804        188.853        1.88853
    6         0       0.985627     0.00985627        200.815        2.00815
    6         0        1.07037      0.0107037        212.527        2.12527
    6         0        1.16062      0.0116062        224.686        2.24686
    6         0        1.25319      0.0125319        236.624        2.36624
    6         0        1.34639      0.0134639        248.364        2.48364
    6         0        1.44765      0.0144765        260.564        2.60564
    6         0        1.55014      0.0155014        272.587        2.72587
    6         1      0.0245442    0.000245442        20.9366       0.209366
    6         1      0.0673219    0.000673219        33.2622       0.332622
