 *tel    csi      Z      A   CsIE(MeV)   CsIV-VCal        CsIV       VCal
   11      1      2      6     60.7604   0.0114243    0.391545    0.380121
   11      1      2      6     65.6928   0.0109607    0.429748    0.418787
   11      1      2      6     70.9885   0.0098916    0.470571    0.460679
   11      1      2      6     75.8795  0.00901949    0.508694    0.499675
   11      1      2      6     80.7547  0.00842602    0.547227    0.538801
   11      1      2      6     85.9915  0.00753939    0.588624    0.581085
   11      1      2      6     90.8449  0.00633184    0.626816    0.620484
   11      1      2      6      95.693  0.00475093    0.664775    0.660024
   11      1      2      6      100.91  0.00313368    0.705892    0.702758
   11      1      2      6     105.755  0.00180054    0.744403    0.742602
   11      1      2      6     110.973  3.74654e-05    0.785706    0.785669
   11      2      2      3     7.69286   0.0026439   0.0325594   0.0299155
   11      2      2      3     13.7904  -0.00398866   0.0708267   0.0748154
   11      2      2      3     19.9237  -0.00871608    0.112283    0.120999
   11      2      2      3     25.8493  -0.0123386    0.153739    0.166078
   11      2      2      3     31.6494  -0.0148974    0.195561    0.210458
   11      2      2      3     37.8017    -0.01686    0.240858    0.257718
   11      2      2      3     43.9097  -0.0186429    0.286127     0.30477
   11      2      2      3     49.9959  -0.0209662    0.330785    0.351751
   11      2      2      3     55.6403  -0.0227627    0.372627     0.39539
   11      2      2      3     61.7202  -0.0243602    0.418093    0.442453
   11      2      2      3     67.8079  -0.0260405    0.463586    0.489627
   11      2      2      3     73.9083  -0.0277994     0.50914    0.536939
   11      2      2      3     79.5878  -0.0297291     0.55129    0.581019
   11      2      2      3     85.7228  -0.0320272    0.596636    0.628663
   11      2      2      3     91.8795   -0.034498    0.642004    0.676502
   11      2      2      3     97.6175  -0.0368411    0.684267    0.721108
   11      2      2      3     103.821  -0.0397247    0.729628    0.769353
   11      2      2      3     109.606  -0.0425221    0.771837    0.814359
   11      2      2      3     115.863  -0.0456526    0.817401    0.863054
   11      2      2      3       121.7   -0.049348    0.859145    0.908493
   11      2      2      3     127.564  -0.0530774    0.901077    0.954154
   11      2      2      3     133.909  -0.0565533     0.94702     1.00357
   11      2      2      4     7.48529  0.00666817   0.0325594   0.0258912
   11      2      2      4     13.7274  -8.80376e-05   0.0708267   0.0709147
   11      2      2      4     19.9276  -0.00472988    0.112283    0.117013
   11      2      2      4     25.8833  -0.00816117    0.153739      0.1619
   11      2      2      4     31.7141  -0.0106249    0.195561    0.206186
   11      2      2      4     37.9127  -0.0126512    0.240858    0.253509
   11      2      2      4     43.5772   -0.014006    0.282906    0.296912
   11      2      2      4     49.6364  -0.0158601    0.327603    0.343463
   11      2      2      4     55.6672  -0.0172683    0.372627    0.389895
   11      2      2      4     61.6827  -0.0181951    0.418093    0.436288
   11      2      2      4     67.6909  -0.0191025    0.463586    0.482689
   11      2      2      4     73.6974  -0.0199889     0.50914    0.529129
   11      2      2      4     79.7066  -0.0211049     0.55453    0.575635
   11      2      2      4     85.7216  -0.0223513    0.599873    0.622224
   11      2      2      4     91.7453  -0.0236615    0.645253    0.668915
   11      2      2      4     97.7795  -0.0249574    0.690758    0.715715
   11      2      2      4     103.827  -0.0265362    0.736109    0.762645
   11      2      2      4     109.888     -0.0281    0.781603    0.809703
   11      2      2      4     115.964  -0.0297899    0.827108    0.856898
   11      2      2      4     121.621  -0.0321231    0.868732    0.900855
   11      2      2      4     127.731  -0.0341607    0.914188    0.948349
   11      2      2      4     133.858  -0.0358691    0.960121     0.99599
   11      2      2      6     6.86932   0.0132424   0.0309649   0.0177225
   11      2      2      6     10.8245  0.00867515   0.0532875   0.0446124
   11      2      2      6     14.9591  0.00484849   0.0787991   0.0739506
   11      2      2      6     18.8703  0.00196827    0.104311    0.102343
   11      2      2      6     22.8757  -0.000410119    0.131417    0.131827
   11      2      2      6     26.7869  -0.00242377    0.158472    0.160896
   11      2      2      6     30.8601  -0.00393843    0.187444    0.191382
   11      2      2      6     34.8856  -0.00504217    0.216634    0.221676
   11      2      2      6     38.8782  -0.00614334    0.245706    0.251849
   11      2      2      6     42.8473  -0.00711048    0.274836    0.281946
   11      2      2      6     46.7991  -0.00824868    0.303747    0.311996
   11      2      2      6     50.9562  -0.00971023    0.333971    0.343681
   11      2      2      6     54.8833  -0.0107771    0.362897    0.373674
   11      2      2      6      58.798  -0.0114916    0.392131    0.403623
   11      2      2      6       62.88  -0.0119406    0.422957    0.434898
   11      2      2      6       66.95  -0.0123064    0.453816    0.466122
   11      2      2      6     70.8051  -0.0126015    0.483131    0.495732
   11      2      2      6     74.8639   -0.012931    0.514008    0.526939
   11      2      2      6     78.9169  -0.0133222    0.544808     0.55813
   11      2      2      6     82.9667  -0.0137342    0.575589    0.589323
   11      2      2      6     86.8001  -0.0141424    0.604729    0.618871
   11      3      2      3     5.85773  0.00868728   0.0288808   0.0201935
   11      3      2      3     12.4762  0.00866198   0.0680654   0.0594034
   11      3      2      3     19.5591  0.00512438    0.114375    0.109251
   11      3      2      3     26.6968  0.000632609    0.164216    0.163583
   11      3      2      3     33.9964  -0.00341404    0.218245    0.221659
   11      3      2      3     40.6332  -0.00555616    0.270369    0.275925
   11      3      2      3     47.6577  -0.0102565     0.32419    0.334446
   11      3      2      3      54.649  -0.0149497    0.378577    0.393527
   11      3      2      3     61.6413  -0.0197537     0.43351    0.453264
   11      3      2      3     68.6555    -0.02538    0.488329    0.513709
   11      3      2      3     75.7049  -0.0316277     0.54326    0.574888
   11      3      2      3     82.7986  -0.0396592    0.597154    0.636813
   11      3      2      3     89.9424  -0.0473674    0.652119    0.699486
   11      3      2      3     96.6589  -0.0552923    0.703362    0.758654
   11      3      2      3      103.91  -0.0643192    0.758442    0.822761
   11      3      2      3     110.732  -0.0741611    0.809104    0.883265
   11      3      2      3     117.608  -0.0846261    0.859787    0.944413
   11      3      2      3     124.538  -0.0947227    0.911468     1.00619
   11      3      2      3     131.525   -0.105542    0.963071     1.06861
   11      3      2      3     138.568   -0.116439     1.01522     1.13166
   11      3      2      3     145.668    -0.12847     1.06686     1.19533
   11      3      2      4     6.68678  0.00800021   0.0288808   0.0208806
   11      3      2      4     13.7169  0.00825375   0.0680654   0.0598116
   11      3      2      4     20.5553  0.00554516    0.110812    0.105267
   11      3      2      4     27.9086  0.00212079    0.160745    0.158624
   11      3      2      4     34.8686  -0.000815641    0.210987    0.211803
   11      3      2      4     41.5737  -0.00167261    0.263047     0.26472
   11      3      2      4     48.5688  -0.00416206    0.317056    0.321218
   11      3      2      4     55.9273  -0.00683064    0.374906    0.381737
   11      3      2      4      62.778  -0.00900498    0.429859    0.438864
   11      3      2      4     69.6118  -0.0117981    0.484661    0.496459
   11      3      2      4     76.9032  -0.0152039     0.54326    0.558464
   11      3      2      4     83.7536   -0.020001    0.597154    0.617155
   11      3      2      4     90.6271  -0.0242865    0.652119    0.676406
   11      3      2      4     97.9909  -0.0295473    0.710681    0.740228
   11      3      2      4     104.929  -0.0348602    0.765786    0.800646
   11      3      2      4     111.905   -0.041824    0.819814    0.861638
   11      3      2      4     118.919  -0.0486117    0.874569    0.923181
   11      3      2      4     125.975  -0.0554179    0.929871    0.985289
   11      3      2      4     132.598  -0.0621193    0.981628     1.04375
   11      3      2      4     139.738  -0.0694672     1.03746     1.10693
   11      3      2      4     146.922  -0.0777467      1.0929     1.17065
   11      3      2      6     7.78787  0.00558999   0.0262091   0.0206191
   11      3      2      6      12.751  0.00652326   0.0502542   0.0437309
   11      3      2      6      17.724  0.00553689    0.076971   0.0714341
   11      3      2      6     22.7345  0.00393471    0.106359    0.102424
   11      3      2      6     27.8092  0.00235755     0.13842    0.136062
   11      3      2      6     32.9966   0.0012897    0.173488    0.172198
   11      3      2      6     37.9566  0.000281913    0.208317    0.208035
   11      3      2      6     42.7569  0.000788893    0.244466    0.243677
   11      3      2      6     47.7998  0.00110975    0.283065    0.281955
   11      3      2      6     52.7484  0.000407885    0.320621    0.320213
   11      3      2      6     57.9751  -8.0083e-05    0.361173    0.361253
   11      3      2      6     62.7547  0.000413769    0.399684     0.39927
   11      3      2      6      67.825  0.000768947     0.44081    0.440041
   11      3      2      6      72.869  0.000916371    0.481912    0.480996
   11      3      2      6     77.8864  0.00115987    0.523239    0.522079
   11      3      2      6     82.8905  0.000543719    0.563902    0.563358
   11      3      2      6     87.8852  -0.000396377    0.604435    0.604831
   11      3      2      6     92.8759  -0.000815204      0.6457    0.646515
   11      3      2      6     97.8662  -0.00151342    0.686903    0.688416
   11      3      2      6     102.859  -0.00244953     0.72809     0.73054
   11      3      2      6     107.856  -0.00343289    0.769449    0.772882
